time_s,running_vehicle_count,loaded_vehicle_count,departed_vehicle_count,arrived_vehicle_count,mean_speed_mps,mean_waiting_time_s,mean_time_loss_s,halting_vehicle_count
4055.0,7116,0,0,1,8.553298857189496,16.217818999437885,1057.5246663401851,2962
4056.0,7114,0,0,2,8.668887601577032,16.013072814169245,1058.135576640107,2920
4057.0,7113,0,0,1,8.771335541344385,15.829185997469422,1058.668111134275,2879
4058.0,7112,0,0,1,8.863373762297423,15.577896512935883,1059.2485492631852,2829
4059.0,7111,0,0,1,8.946697397796505,15.356911826747293,1060.006733612872,2802
4060.0,7108,0,0,3,9.01968383707747,15.215531795160382,1060.6156185997847,2771
4061.0,7107,0,0,1,9.0768339384051,14.997607992120445,1061.3585730623097,2736
4062.0,7106,0,0,1,9.126331089282976,14.955811989867717,1062.0520200647834,2729
4063.0,7104,0,0,2,9.170793531813064,14.886120495495495,1062.7259600254001,2720
4064.0,7102,0,0,2,9.205976212512313,14.841171500985638,1063.1147983326277,2692
4065.0,7101,0,0,1,9.244809562820054,14.763976904661316,1063.8071050409783,2666
4066.0,7100,0,0,1,9.288989862552954,14.69338028169014,1064.2455502947194,2644
4067.0,7098,0,0,2,9.312970123177381,14.65469146238377,1064.8649051682312,2624
4068.0,7095,0,0,3,9.324285105874125,14.67878787878788,1065.1675709622302,2627
4069.0,7093,0,0,2,9.335985785631152,14.620611870858593,1065.523779979671,2609
4070.0,7090,0,0,3,9.341973220888711,14.528208744710861,1066.5043129798921,2588
4071.0,7088,0,0,2,9.356602115429496,14.41944130925508,1067.1468574074042,2584
4072.0,7088,0,0,0,9.354667881897015,14.34762979683973,1067.7294511173513,2575
4073.0,7087,0,0,1,9.351576796837879,14.264710032453788,1068.2629039737867,2572
4074.0,7087,0,0,0,9.33991873955605,14.13475377451672,1068.8467376709702,2561
4075.0,7086,0,0,1,9.329761479129933,14.00762066045724,1069.5783318100296,2545
4076.0,7084,0,0,2,9.314275326506754,13.923913043478262,1070.4346842465188,2542
4077.0,7084,0,0,0,9.303896213693388,13.891727837380012,1071.0201743842338,2525
4078.0,7084,0,0,0,9.29093577669851,13.796442687747035,1071.606976867195,2509
4079.0,7084,0,0,0,9.274551145367452,13.792631281761716,1072.1948405533374,2513
4080.0,7084,0,0,0,9.252426047427216,13.784584980237154,1072.7839683311734,2520
4081.0,7082,0,0,2,9.243699854354551,13.748517367975149,1073.6141471433295,2518
4082.0,7081,0,0,1,9.239960267273624,13.71727157181189,1074.1743509398261,2515
4083.0,7079,0,0,2,9.224857966340943,13.658285068512502,1074.9777804812384,2523
4084.0,7077,0,0,2,9.194241643957037,13.630775752437474,1075.8545724336948,2530
4085.0,7077,0,1,1,9.176946539703186,13.590787056662428,1076.2266456581726,2550
4086.0,7074,0,0,3,9.147435849002989,13.501554990104609,1077.0544109571103,2542
4087.0,7073,0,0,1,9.134305550376457,13.458080022621235,1077.6121981317822,2556
4088.0,7072,0,0,1,9.103854586999022,13.45814479638009,1078.1445768898714,2583
